7.849189144570360099e+00
4.202826425653974241e+00
3.686186082496184735e+00
3.015033430047410423e+00
5.581286937702228279e+00
2.831658693322082865e+00
4.645854861565435812e+00
2.283255037594219061e+01
3.953774557356708019e+00
3.550271070444572352e+00
3.387321717131773102e+00
6.558273470315932663e+00
3.063162840644807261e+00
3.736292978491306815e+00
1.019213877348566477e+01
6.424631375608457873e+00
5.218019280935912718e+00
4.514681104502194842e+00
8.830003542790580084e+00
4.493908831604750631e+00
4.243218212853950178e+00
4.904619903939301473e+00
3.884367539673456715e+00
3.524411370584692449e+00
5.488404507923048570e+00
2.685085011553229251e+01
3.504492035604964428e+01
2.980329895855709399e+00
4.685731852928284091e+00
6.528463785710324707e+00
3.828589347003656496e+00
5.437127116476681010e+00
5.086121299089835901e+00
3.083330656531749092e+00
3.104912486955990758e+00
3.387161822942372780e+00
5.972245385914497717e+00
3.709111491784999437e+00
4.960410968217863648e+00
4.807209251629413593e+00
4.452558395762262755e+00
6.101444948753762532e+00
4.500034701016822680e+00
3.813523199187579316e+00
4.295743719256373438e+00
5.561522924099819853e+00
3.711335364573058460e+00
3.034513457463340202e+01
2.679270728597296625e+01
3.178390535532733807e+01
