8.726276758287831115e+00
4.464359371111168429e+00
5.595368984140353774e+00
5.756252345587560271e+00
8.491776048277802857e+00
7.620121325137663604e+00
5.534394097323417583e+00
7.197415199771740824e+00
2.732046680601839128e+01
8.529635681005592218e+00
4.937789144761290494e+00
6.437389492007787872e+00
5.193057256987433590e+00
7.196085941518234996e+00
8.241867430352055379e+00
7.527297746540627443e+00
1.605902167269092118e+01
1.153899948430553302e+01
8.782635599678380700e+00
5.964524384928420631e+00
1.127651310694670173e+01
7.720642332990326651e+00
6.179165523820197237e+00
5.928636658685302763e+00
1.004336358377487493e+01
6.058613617825752584e+00
7.957341309398561435e+00
3.289945099540025808e+01
4.082629779752608812e+01
7.311962268226579909e+00
7.259578585874153056e+00
7.499596257651231390e+00
4.746246526300090807e+00
8.089633449654542119e+00
9.217772251554146479e+00
5.803997377547809755e+00
6.100658065201263192e+00
5.645095778859881008e+00
7.955590944875966741e+00
5.586015271996722653e+00
7.964032690621109190e+00
6.276219530726847573e+00
5.527281593321358599e+00
7.781065609225213286e+00
5.684134715748155209e+00
5.755296735642795980e+00
6.399572374882843917e+00
6.054446873230494575e+00
3.827498583019364276e+01
3.068097585459284105e+01
3.682571419987839079e+01
